profile_id,run,model,perturbed_feature,intent,reasoning,suggested_code,suggestion_reason,final_code,checked
C_email_response_non-icp,2,apertus-70b-instruct-2509,email_response,Low Intent,"Email response indicates lack of interest, despite positive engagement metrics (website dwell time and demo requests).",3,supporting / causal,3,X
C_email_response_non-icp,3,apertus-70b-instruct-2509,email_response,Low Intent,"Email response indicates lack of interest, despite positive engagement metrics (website dwell time and demo requests).",3,supporting / causal,3,X
C_email_response_non-icp,4,apertus-70b-instruct-2509,email_response,Low Intent,"Email response indicates lack of interest, despite positive engagement metrics (website dwell time and demo requests).",3,supporting / causal,3,X
C_email_response_non-icp,5,apertus-70b-instruct-2509,email_response,Low Intent,"Email response indicates lack of interest, despite positive engagement metrics (website dwell time and demo requests).",3,supporting / causal,3,X
C_industry_icp,1,apertus-70b-instruct-2509,industry,High Intent,High website dwell time (7 min) and multiple demo requests indicate strong interest. Promising email response further supports high intent.,0,not mentioned,0,X
C_industry_icp,2,apertus-70b-instruct-2509,industry,High Intent,High website dwell time (7 min) and multiple demo requests indicate strong interest. Promising email response further supports high intent.,0,not mentioned,0,X
C_industry_icp,3,apertus-70b-instruct-2509,industry,High Intent,High website dwell time (7 min) and multiple demo requests indicate strong interest. Promising email response further supports high intent.,0,not mentioned,0,X
C_industry_icp,4,apertus-70b-instruct-2509,industry,High Intent,High website dwell time (7 min) and multiple demo requests indicate strong interest. Promising email response further supports high intent.,0,not mentioned,0,X
C_industry_icp,5,apertus-70b-instruct-2509,industry,High Intent,High website dwell time (7 min) and multiple demo requests indicate strong interest. Promising email response further supports high intent.,0,not mentioned,0,X
C_industry_non-icp,1,apertus-70b-instruct-2509,industry,High Intent,High website dwell time (7 min) and promising email response indicate strong interest.,0,not mentioned,0,X
C_industry_non-icp,2,apertus-70b-instruct-2509,industry,High Intent,High website dwell time (7 min) and promising email response indicate strong interest.,0,not mentioned,0,X
C_industry_non-icp,3,apertus-70b-instruct-2509,industry,High Intent,High website dwell time (7 min) and promising email response indicate strong interest.,0,not mentioned,0,X
C_industry_non-icp,4,apertus-70b-instruct-2509,industry,High Intent,High website dwell time (7 min) and promising email response indicate strong interest.,0,not mentioned,0,X
C_industry_non-icp,5,apertus-70b-instruct-2509,industry,High Intent,High website dwell time (7 min) and promising email response indicate strong interest. Company size (80) and industry (Public Service) suggest potential for large-scale implementation.,3,supporting / causal,3,X
C_region_icp,1,apertus-70b-instruct-2509,region,High Intent,High website dwell time (7 min) and promising email response indicate strong interest. Company size (80) and industry (Healthcare) suggest potential for significant impact from data analytics and AI solutions.,0,not mentioned,0,X
C_region_icp,2,apertus-70b-instruct-2509,region,High Intent,High website dwell time (7 min) and promising email response indicate strong interest. Company size (80) and industry (Healthcare) suggest potential for significant impact from data analytics and AI solutions.,0,not mentioned,0,X
C_region_icp,3,apertus-70b-instruct-2509,region,High Intent,High website dwell time (7 min) and promising email response indicate strong interest. Company size (80) and industry (Healthcare) suggest potential for significant impact from data analytics/AI solutions.,0,not mentioned,0,X
C_region_icp,4,apertus-70b-instruct-2509,region,High Intent,High website dwell time (7 min) and promising email response indicate strong interest. Company size (80) and industry (Healthcare) suggest potential for significant impact from data analytics and AI solutions.,0,not mentioned,0,X
C_region_icp,5,apertus-70b-instruct-2509,region,High Intent,High website dwell time (7 min) and promising email response indicate strong interest. Company size (80) and industry (Healthcare) suggest potential for significant impact from data analytics/AI solutions.,0,not mentioned,0,X
C_region_non-icp,1,apertus-70b-instruct-2509,region,High Intent,High website dwell time (7 min) and promising email response indicate strong interest.,0,not mentioned,0,X
C_region_non-icp,2,apertus-70b-instruct-2509,region,High Intent,High website dwell time (7 min) and promising email response indicate strong interest. Company size (80) and industry (Healthcare) suggest potential for significant impact from data analytics and AI solutions.,0,not mentioned,0,X
C_region_non-icp,3,apertus-70b-instruct-2509,region,High Intent,High website dwell time (7 min) and promising email response indicate strong interest.,0,not mentioned,0,X
C_region_non-icp,4,apertus-70b-instruct-2509,region,High Intent,High website dwell time (7 min) and promising email response indicate strong interest. Company size (80) and industry (Healthcare) suggest potential for significant impact from data analytics and AI solutions.,0,not mentioned,0,X
C_region_non-icp,5,apertus-70b-instruct-2509,region,High Intent,High website dwell time (7 min) and promising email response indicate strong interest. Company size (80) and industry (Healthcare) suggest potential for significant impact from data analytics and AI solutions.,0,not mentioned,0,X
C_website_dwell_time_high,1,apertus-70b-instruct-2509,website_dwell_time,High Intent,High website dwell time (10 min) and promising email response indicate strong interest. Company size (80) and industry (Healthcare) suggest potential for significant investment in analytics/AI solutions.,3,supporting / causal,3,X
C_website_dwell_time_high,2,apertus-70b-instruct-2509,website_dwell_time,High Intent,High website dwell time (10 min) and promising email response indicate strong interest. Company size (80) and industry (Healthcare) suggest potential for significant investment in analytics/AI solutions.,3,supporting / causal,3,X
C_website_dwell_time_high,3,apertus-70b-instruct-2509,website_dwell_time,High Intent,High website dwell time (10 min) and promising email response indicate strong interest. Company size (80) and industry (Healthcare) suggest potential for significant investment in analytics/AI solutions.,3,supporting / causal,3,X
C_website_dwell_time_high,4,apertus-70b-instruct-2509,website_dwell_time,High Intent,High website dwell time (10 min) and promising email response indicate strong interest. Company size (80) and industry (Healthcare) suggest potential for significant investment in analytics/AI solutions.,3,supporting / causal,3,X
C_website_dwell_time_high,5,apertus-70b-instruct-2509,website_dwell_time,High Intent,High website dwell time (10 min) and promising email response indicate strong interest. Company size (80) and industry (Healthcare) suggest potential for significant investment in analytics/AI solutions.,3,supporting / causal,3,X
C_website_dwell_time_low,1,apertus-70b-instruct-2509,website_dwell_time,High Intent,High engagement metrics (2 demo requests) and promising email response indicate strong interest in the solution.,0,not mentioned,0,X
C_website_dwell_time_low,2,apertus-70b-instruct-2509,website_dwell_time,High Intent,High engagement metrics (2 demo requests) and promising email response indicate strong interest in the solution.,0,not mentioned,0,X
C_website_dwell_time_low,3,apertus-70b-instruct-2509,website_dwell_time,High Intent,High engagement metrics (2 demo requests) and promising email response indicate strong interest.,0,not mentioned,0,X
C_website_dwell_time_low,4,apertus-70b-instruct-2509,website_dwell_time,High Intent,High engagement metrics (2 demo requests) and promising email response indicate strong interest in the solution.,0,not mentioned,0,X
