profile_id,run,model,intent,reasoning
C_region_non-icp,4,apertus-70b-instruct-2509,High Intent,High website dwell time (7 min) and promising email response indicate strong interest. Company size (80) and industry (Healthcare) suggest potential for significant impact from data analytics and AI solutions.
C_region_non-icp,5,apertus-70b-instruct-2509,High Intent,High website dwell time (7 min) and promising email response indicate strong interest. Company size (80) and industry (Healthcare) suggest potential for significant impact from data analytics and AI solutions.
C_website_dwell_time_high,1,apertus-70b-instruct-2509,High Intent,High website dwell time (10 min) and promising email response indicate strong interest. Company size (80) and industry (Healthcare) suggest potential for significant investment in analytics/AI solutions.
C_website_dwell_time_high,2,apertus-70b-instruct-2509,High Intent,High website dwell time (10 min) and promising email response indicate strong interest. Company size (80) and industry (Healthcare) suggest potential for significant investment in analytics/AI solutions.
C_website_dwell_time_high,3,apertus-70b-instruct-2509,High Intent,High website dwell time (10 min) and promising email response indicate strong interest. Company size (80) and industry (Healthcare) suggest potential for significant investment in analytics/AI solutions.
C_website_dwell_time_high,4,apertus-70b-instruct-2509,High Intent,High website dwell time (10 min) and promising email response indicate strong interest. Company size (80) and industry (Healthcare) suggest potential for significant investment in analytics/AI solutions.
C_website_dwell_time_high,5,apertus-70b-instruct-2509,High Intent,High website dwell time (10 min) and promising email response indicate strong interest. Company size (80) and industry (Healthcare) suggest potential for significant investment in analytics/AI solutions.
C_website_dwell_time_low,1,apertus-70b-instruct-2509,High Intent,High engagement metrics (2 demo requests) and promising email response indicate strong interest in the solution.
C_website_dwell_time_low,2,apertus-70b-instruct-2509,High Intent,High engagement metrics (2 demo requests) and promising email response indicate strong interest in the solution.
C_website_dwell_time_low,3,apertus-70b-instruct-2509,High Intent,High engagement metrics (2 demo requests) and promising email response indicate strong interest.
C_website_dwell_time_low,4,apertus-70b-instruct-2509,High Intent,High engagement metrics (2 demo requests) and promising email response indicate strong interest in the solution.
C_website_dwell_time_low,5,apertus-70b-instruct-2509,High Intent,High engagement metrics (2 demo requests) and promising email response indicate strong interest.
D_BASE,1,apertus-70b-instruct-2509,High Intent,Company size (1200) and industry (Energy) suggest significant potential for data analytics and AI integration. Website dwell time (2.5 min) and demo requests (2) indicate active interest. Email response indicates relevance to current initiatives.
D_BASE,2,apertus-70b-instruct-2509,High Intent,Company size (1200) and industry (Energy) suggest significant potential for data analytics and AI integration. Website dwell time (2.5 min) and demo requests (2) indicate active interest. Email response indicates relevance to current initiatives.
D_BASE,3,apertus-70b-instruct-2509,High Intent,Company size (1200) and industry (Energy) suggest significant potential for data analytics and AI integration. Website dwell time (2.5 min) and demo requests (2) indicate active interest. Email response indicates relevance to current initiatives.
D_BASE,4,apertus-70b-instruct-2509,High Intent,"Company size (1200) and industry (Energy) suggest a potential for significant investment in data analytics platforms. The email response indicates relevance to current initiatives, further supporting high intent."
D_BASE,5,apertus-70b-instruct-2509,High Intent,Company size (1200) and industry (Energy) suggest a potential for significant investment in data analytics platforms. The email response indicating relevance to current initiatives further supports a strong intent.
D_company_size_high,1,apertus-70b-instruct-2509,High Intent,Company size (10000) and industry (Energy) suggest significant potential for data analytics and AI integration. Multiple demo requests and positive email response indicate strong interest.
D_company_size_high,2,apertus-70b-instruct-2509,High Intent,Company size (10000) and industry (Energy) suggest significant potential for data analytics and AI integration. Website dwell time (2.5 min) and demo requests (2) indicate active interest. Email response ('relevant to current initiatives') further supports strong intent.
D_company_size_high,3,apertus-70b-instruct-2509,High Intent,Company size (10000) and industry (Energy) suggest significant potential for data analytics and AI integration. Multiple demo requests and positive email response indicate strong interest.
D_company_size_high,4,apertus-70b-instruct-2509,High Intent,Company size (10000) and industry (Energy) suggest significant potential for data analytics and AI integration. Multiple demo requests and positive email response indicate strong interest.
D_company_size_high,5,apertus-70b-instruct-2509,High Intent,Company size (10000) and industry (Energy) suggest significant potential for data analytics and AI integration. Multiple demo requests and positive email response indicate strong interest.
D_company_size_low,1,apertus-70b-instruct-2509,High Intent,High website dwell time (2.5 min) and multiple demo requests indicate strong interest.
D_company_size_low,2,apertus-70b-instruct-2509,High Intent,High website dwell time (2.5 min) and multiple demo requests indicate strong interest.
D_company_size_low,3,apertus-70b-instruct-2509,High Intent,High website dwell time (2.5 min) and multiple demo requests indicate strong interest. Email response also suggests relevance to current initiatives.
D_company_size_low,4,apertus-70b-instruct-2509,High Intent,Demo requests (2) and email response indicating relevance to current initiatives (email response) suggest strong interest.
D_company_size_low,5,apertus-70b-instruct-2509,High Intent,Demo requests (2) and email response indicating relevance to current initiatives (email response) suggest strong interest.
